time,base_time,time_offset,atmos_pressure,qc_atmos_pressure,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,vapor_pressure_mean,qc_vapor_pressure_mean,vapor_pressure_std,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,pwd_err_code,pwd_mean_vis_1min,qc_pwd_mean_vis_1min,pwd_mean_vis_10min,qc_pwd_mean_vis_10min,pwd_pw_code_inst,qc_pwd_pw_code_inst,pwd_pw_code_15min,qc_pwd_pw_code_15min,pwd_pw_code_1hr,qc_pwd_pw_code_1hr,pwd_precip_rate_mean_1min,qc_pwd_precip_rate_mean_1min,pwd_cumul_rain,qc_pwd_cumul_rain,pwd_cumul_snow,qc_pwd_cumul_snow,org_precip_rate_mean,qc_org_precip_rate_mean,tbrg_precip_total,qc_tbrg_precip_total,tbrg_precip_total_corr,qc_tbrg_precip_total_corr,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2023-06-14 05:50:00,2023-06-14,2023-06-14 05:50:00,71.75,0,4.906,0,0.063,84.3,0,0.23,0.73,0,0.004,1.113,0,1.111,0,59.71,0,2.959,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,11.17,0,38.956158,-106.987854,2886.0
2023-06-14 05:51:00,2023-06-14,2023-06-14 05:51:00,71.75,0,4.847,0,0.067,84.9,0,0.242,0.732,0,0.004,0.997,0,0.992,0,51.86,0,5.87,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,11.16,0,38.956158,-106.987854,2886.0
2023-06-14 05:52:00,2023-06-14,2023-06-14 05:52:00,71.75,0,4.816,0,0.062,85.1,0,0.216,0.732,0,0.004,0.956,0,0.955,0,43.09,0,2.443,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,11.15,0,38.956158,-106.987854,2886.0
2023-06-14 05:53:00,2023-06-14,2023-06-14 05:53:00,71.75,0,4.868,0,0.068,84.7,0,0.282,0.732,0,0.004,0.868,0,0.866,0,52.53,0,3.937,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,11.15,0,38.956158,-106.987854,2886.0
2023-06-14 05:54:00,2023-06-14,2023-06-14 05:54:00,71.75,0,4.925,0,0.059,84.1,0,0.286,0.729,0,0.004,0.829,0,0.822,0,53.11,0,7.414,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,11.14,0,38.956158,-106.987854,2886.0
2023-06-14 05:55:00,2023-06-14,2023-06-14 05:55:00,71.75,0,4.977,0,0.058,83.6,0,0.251,0.727,0,0.003,0.749,0,0.737,0,61.71,0,10.23,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.59,0,11.13,0,38.956158,-106.987854,2886.0
2023-06-14 05:56:00,2023-06-14,2023-06-14 05:56:00,71.75,0,4.946,0,0.058,83.5,0,0.232,0.726,0,0.003,0.667,0,0.664,0,67.88,0,5.547,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.59,0,11.12,0,38.956158,-106.987854,2886.0
2023-06-14 05:57:00,2023-06-14,2023-06-14 05:57:00,71.75,0,4.898,0,0.059,83.9,0,0.219,0.726,0,0.003,0.562,0,0.557,0,72.44,0,7.644,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,11.11,0,38.956158,-106.987854,2886.0
2023-06-14 05:58:00,2023-06-14,2023-06-14 05:58:00,71.75,0,4.875,0,0.059,84.1,0,0.215,0.727,0,0.003,0.486,0,0.484,0,61.91,0,5.088,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,11.1,0,38.956158,-106.987854,2886.0
2023-06-14 05:59:00,2023-06-14,2023-06-14 05:59:00,71.75,0,4.878,0,0.055,84.0,0,0.212,0.726,0,0.004,0.417,0,0.412,0,58.69,0,8.93,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,11.09,0,38.956158,-106.987854,2886.0
2023-06-14 06:00:00,2023-06-14,2023-06-14 06:00:00,71.75,0,4.861,0,0.061,83.9,0,0.19,0.725,0,0.004,0.401,0,0.397,0,44.48,0,7.633,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,11.08,0,38.956158,-106.987854,2886.0
2023-06-14 06:01:00,2023-06-14,2023-06-14 06:01:00,71.75,0,4.815,0,0.077,83.9,0,0.209,0.722,0,0.005,0.463,0,0.458,0,45.67,0,8.45,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,11.07,0,38.956158,-106.987854,2886.0
2023-06-14 06:02:00,2023-06-14,2023-06-14 06:02:00,71.75,0,4.731,0,0.069,84.3,0,0.224,0.721,0,0.004,0.478,0,0.472,0,49.1,0,9.44,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,11.06,0,38.956158,-106.987854,2886.0
2023-06-14 06:03:00,2023-06-14,2023-06-14 06:03:00,71.75,0,4.722,0,0.053,84.5,0,0.227,0.722,0,0.004,0.547,0,0.515,0,78.07,0,19.78,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,11.04,0,38.956158,-106.987854,2886.0
2023-06-14 06:04:00,2023-06-14,2023-06-14 06:04:00,71.75,0,4.744,0,0.055,84.1,0,0.254,0.72,0,0.003,0.766,0,0.755,0,91.8,0,9.73,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,11.03,0,38.956158,-106.987854,2886.0
2023-06-14 06:05:00,2023-06-14,2023-06-14 06:05:00,71.75,0,4.683,0,0.08,84.0,0,0.237,0.716,0,0.004,0.654,0,0.651,0,82.8,0,6.125,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,11.02,0,38.956158,-106.987854,2886.0
2023-06-14 06:06:00,2023-06-14,2023-06-14 06:06:00,71.75,0,4.604,0,0.072,84.3,0,0.242,0.715,0,0.004,0.745,0,0.744,0,92.2,0,2.963,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,11.0,0,38.956158,-106.987854,2886.0
2023-06-14 06:07:00,2023-06-14,2023-06-14 06:07:00,71.75,0,4.478,0,0.069,84.6,0,0.251,0.711,0,0.004,0.937,0,0.936,0,92.7,0,3.268,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.99,0,38.956158,-106.987854,2886.0
2023-06-14 06:08:00,2023-06-14,2023-06-14 06:08:00,71.75,0,4.372,0,0.076,84.7,0,0.208,0.706,0,0.004,1.334,0,1.331,0,92.3,0,3.718,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.97,0,38.956158,-106.987854,2886.0
2023-06-14 06:09:00,2023-06-14,2023-06-14 06:09:00,71.75,0,4.264,0,0.067,84.8,0,0.265,0.702,0,0.004,1.43,0,1.429,0,92.1,0,2.144,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.95,0,38.956158,-106.987854,2886.0
2023-06-14 06:10:00,2023-06-14,2023-06-14 06:10:00,71.75,0,4.314,0,0.053,85.3,0,0.213,0.709,0,0.003,1.356,0,1.353,0,98.0,0,3.945,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.93,0,38.956158,-106.987854,2886.0
2023-06-14 06:11:00,2023-06-14,2023-06-14 06:11:00,71.75,0,4.399,0,0.07,85.6,0,0.22,0.715,0,0.004,1.181,0,1.178,0,102.2,0,4.586,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.91,0,38.956158,-106.987854,2886.0
2023-06-14 06:12:00,2023-06-14,2023-06-14 06:12:00,71.75,0,4.446,0,0.062,85.5,0,0.304,0.717,0,0.004,1.111,0,1.107,0,108.1,0,4.862,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.88,0,38.956158,-106.987854,2886.0
2023-06-14 06:13:00,2023-06-14,2023-06-14 06:13:00,71.75,0,4.399,0,0.071,84.9,0,0.241,0.709,0,0.004,0.988,0,0.983,0,107.5,0,5.565,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.86,0,38.956158,-106.987854,2886.0
2023-06-14 06:14:00,2023-06-14,2023-06-14 06:14:00,71.75,0,4.311,0,0.074,84.8,0,0.216,0.705,0,0.004,1.104,0,1.096,0,104.8,0,7.108,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.84,0,38.956158,-106.987854,2886.0
2023-06-14 06:15:00,2023-06-14,2023-06-14 06:15:00,71.75,0,4.239,0,0.058,84.9,0,0.223,0.702,0,0.003,1.034,0,1.032,0,104.8,0,3.513,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.82,0,38.956158,-106.987854,2886.0
2023-06-14 06:16:00,2023-06-14,2023-06-14 06:16:00,71.75,0,4.205,0,0.061,85.0,0,0.238,0.701,0,0.004,0.717,0,0.714,0,92.5,0,5.683,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.79,0,38.956158,-106.987854,2886.0
2023-06-14 06:17:00,2023-06-14,2023-06-14 06:17:00,71.75,0,4.189,0,0.062,85.1,0,0.252,0.701,0,0.004,0.552,0,0.547,0,66.24,0,7.213,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.77,0,38.956158,-106.987854,2886.0
2023-06-14 06:18:00,2023-06-14,2023-06-14 06:18:00,71.75,0,4.191,0,0.079,85.3,0,0.224,0.703,0,0.005,0.434,0,0.429,0,54.49,0,8.82,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.74,0,38.956158,-106.987854,2886.0
2023-06-14 06:19:00,2023-06-14,2023-06-14 06:19:00,71.75,0,4.1,0,0.063,85.2,0,0.228,0.698,0,0.004,0.816,0,0.815,0,44.89,0,2.777,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.56,0,10.72,0,38.956158,-106.987854,2886.0
2023-06-14 06:20:00,2023-06-14,2023-06-14 06:20:00,71.75,0,4.115,0,0.05,85.3,0,0.213,0.699,0,0.003,0.888,0,0.887,0,47.24,0,3.616,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.69,0,38.956158,-106.987854,2886.0
2023-06-14 06:21:00,2023-06-14,2023-06-14 06:21:00,71.75,0,4.192,0,0.063,84.9,0,0.241,0.7,0,0.003,0.765,0,0.76,0,45.67,0,6.859,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.67,0,38.956158,-106.987854,2886.0
2023-06-14 06:22:00,2023-06-14,2023-06-14 06:22:00,71.75,0,4.209,0,0.061,84.6,0,0.243,0.697,0,0.004,0.655,0,0.635,0,34.59,0,14.35,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.65,0,38.956158,-106.987854,2886.0
2023-06-14 06:23:00,2023-06-14,2023-06-14 06:23:00,71.75,0,4.2,0,0.065,84.4,0,0.213,0.696,0,0.004,0.574,0,0.562,0,0.561,0,11.64,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.62,0,38.956158,-106.987854,2886.0
2023-06-14 06:24:00,2023-06-14,2023-06-14 06:24:00,71.75,0,4.182,0,0.072,84.3,0,0.219,0.694,0,0.004,0.965,0,0.951,0,346.1,0,9.99,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.6,0,38.956158,-106.987854,2886.0
2023-06-14 06:25:00,2023-06-14,2023-06-14 06:25:00,71.75,0,4.096,0,0.065,84.7,0,0.309,0.693,0,0.004,0.857,0,0.812,0,348.0,0,18.57,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.58,0,38.956158,-106.987854,2886.0
2023-06-14 06:26:00,2023-06-14,2023-06-14 06:26:00,71.75,0,4.073,0,0.059,85.5,0,0.33,0.698,0,0.004,1.083,0,1.073,0,356.4,0,7.773,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.56,0,38.956158,-106.987854,2886.0
2023-06-14 06:27:00,2023-06-14,2023-06-14 06:27:00,71.75,0,4.045,0,0.068,86.0,0,0.23,0.701,0,0.004,1.088,0,1.07,0,349.3,0,10.49,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.54,0,38.956158,-106.987854,2886.0
2023-06-14 06:28:00,2023-06-14,2023-06-14 06:28:00,71.75,0,4.044,0,0.064,86.5,0,0.383,0.706,0,0.005,1.316,0,1.297,0,338.8,0,9.82,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.52,0,38.956158,-106.987854,2886.0
2023-06-14 06:29:00,2023-06-14,2023-06-14 06:29:00,71.74,0,4.106,0,0.065,87.2,0,0.252,0.714,0,0.004,1.165,0,1.16,0,340.5,0,5.422,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.5,0,38.956158,-106.987854,2886.0
2023-06-14 06:30:00,2023-06-14,2023-06-14 06:30:00,71.74,0,4.1,0,0.061,86.9,0,0.224,0.712,0,0.004,1.109,0,1.104,0,341.8,0,5.732,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.48,0,38.956158,-106.987854,2886.0
2023-06-14 06:31:00,2023-06-14,2023-06-14 06:31:00,71.74,0,4.106,0,0.057,86.9,0,0.236,0.711,0,0.004,0.738,0,0.723,0,3.427,0,11.76,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.46,0,38.956158,-106.987854,2886.0
2023-06-14 06:32:00,2023-06-14,2023-06-14 06:32:00,71.74,0,4.097,0,0.053,86.6,0,0.232,0.709,0,0.003,0.816,0,0.809,0,13.29,0,7.631,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.45,0,38.956158,-106.987854,2886.0
2023-06-14 06:33:00,2023-06-14,2023-06-14 06:33:00,71.74,0,4.089,0,0.065,86.6,0,0.214,0.708,0,0.004,0.873,0,0.862,0,10.51,0,9.0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.43,0,38.956158,-106.987854,2886.0
2023-06-14 06:34:00,2023-06-14,2023-06-14 06:34:00,71.74,0,4.06,0,0.067,86.6,0,0.22,0.707,0,0.004,0.826,0,0.769,0,8.07,0,21.26,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.41,0,38.956158,-106.987854,2886.0
2023-06-14 06:35:00,2023-06-14,2023-06-14 06:35:00,71.74,0,4.061,0,0.064,86.3,0,0.241,0.704,0,0.004,0.503,0,0.466,0,24.43,0,21.93,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.59,0,10.39,0,38.956158,-106.987854,2886.0
2023-06-14 06:36:00,2023-06-14,2023-06-14 06:36:00,71.74,0,4.07,0,0.063,85.9,0,0.229,0.702,0,0.004,0.298,0,0.171,0,337.1,0,52.98,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.37,0,38.956158,-106.987854,2886.0
2023-06-14 06:37:00,2023-06-14,2023-06-14 06:37:00,71.74,0,4.148,0,0.059,85.4,0,0.264,0.701,0,0.004,0.332,0,0.311,0,65.0,0,20.38,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.36,0,38.956158,-106.987854,2886.0
2023-06-14 06:38:00,2023-06-14,2023-06-14 06:38:00,71.74,0,4.166,0,0.063,85.2,0,0.186,0.701,0,0.004,0.475,0,0.438,0,72.92,0,22.57,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.34,0,38.956158,-106.987854,2886.0
2023-06-14 06:39:00,2023-06-14,2023-06-14 06:39:00,71.74,0,4.208,0,0.06,85.1,0,0.223,0.702,0,0.003,0.278,0,0.203,0,41.06,0,41.91,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.32,0,38.956158,-106.987854,2886.0
2023-06-14 06:40:00,2023-06-14,2023-06-14 06:40:00,71.74,0,4.251,0,0.049,84.9,0,0.241,0.703,0,0.003,0.507,0,0.483,0,339.7,0,17.69,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.3,0,38.956158,-106.987854,2886.0
2023-06-14 06:41:00,2023-06-14,2023-06-14 06:41:00,71.74,0,4.309,0,0.065,84.8,0,0.218,0.704,0,0.004,0.752,0,0.742,0,325.5,0,9.61,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.28,0,38.956158,-106.987854,2886.0
2023-06-14 06:42:00,2023-06-14,2023-06-14 06:42:00,71.74,0,4.368,0,0.064,84.5,0,0.303,0.705,0,0.004,0.558,0,0.465,0,352.7,0,32.96,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.26,0,38.956158,-106.987854,2886.0
2023-06-14 06:43:00,2023-06-14,2023-06-14 06:43:00,71.74,0,4.324,0,0.061,84.2,0,0.216,0.7,0,0.003,0.895,0,0.863,0,3.349,0,15.27,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.24,0,38.956158,-106.987854,2886.0
2023-06-14 06:44:00,2023-06-14,2023-06-14 06:44:00,71.74,0,4.292,0,0.089,84.2,0,0.278,0.698,0,0.006,0.727,0,0.708,0,60.82,0,13.35,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.22,0,38.956158,-106.987854,2886.0
2023-06-14 06:45:00,2023-06-14,2023-06-14 06:45:00,71.74,0,4.031,0,0.094,84.1,0,0.316,0.685,0,0.004,1.115,0,1.105,0,80.6,0,7.531,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.2,0,38.956158,-106.987854,2886.0
2023-06-14 06:46:00,2023-06-14,2023-06-14 06:46:00,71.74,0,3.865,0,0.066,85.2,0,0.259,0.686,0,0.003,1.272,0,1.261,0,89.8,0,7.697,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.18,0,38.956158,-106.987854,2886.0
2023-06-14 06:47:00,2023-06-14,2023-06-14 06:47:00,71.74,0,3.803,0,0.055,85.7,0,0.256,0.687,0,0.004,0.899,0,0.879,0,79.16,0,11.84,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.16,0,38.956158,-106.987854,2886.0
2023-06-14 06:48:00,2023-06-14,2023-06-14 06:48:00,71.74,0,3.875,0,0.079,86.2,0,0.231,0.695,0,0.005,0.666,0,0.596,0,84.2,0,26.19,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.14,0,38.956158,-106.987854,2886.0
2023-06-14 06:49:00,2023-06-14,2023-06-14 06:49:00,71.74,0,4.061,0,0.075,86.1,0,0.361,0.703,0,0.004,0.69,0,0.685,0,115.5,0,7.034,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.12,0,38.956158,-106.987854,2886.0
2023-06-14 06:50:00,2023-06-14,2023-06-14 06:50:00,71.74,0,3.994,0,0.068,85.0,0,0.283,0.691,0,0.005,1.032,0,1.018,0,97.4,0,9.46,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.1,0,38.956158,-106.987854,2886.0
2023-06-14 06:51:00,2023-06-14,2023-06-14 06:51:00,71.74,0,3.926,0,0.052,85.1,0,0.261,0.688,0,0.004,1.099,0,1.093,0,98.1,0,6.025,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,10.08,0,38.956158,-106.987854,2886.0
2023-06-14 06:52:00,2023-06-14,2023-06-14 06:52:00,71.74,0,3.845,0,0.071,85.4,0,0.297,0.687,0,0.004,1.47,0,1.459,0,90.7,0,7.076,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.06,0,38.956158,-106.987854,2886.0
2023-06-14 06:53:00,2023-06-14,2023-06-14 06:53:00,71.74,0,3.722,0,0.089,85.7,0,0.24,0.683,0,0.004,1.425,0,1.419,0,98.1,0,4.969,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.04,0,38.956158,-106.987854,2886.0
2023-06-14 06:54:00,2023-06-14,2023-06-14 06:54:00,71.74,0,3.713,0,0.065,86.5,0,0.287,0.689,0,0.005,0.854,0,0.844,0,87.2,0,8.87,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.02,0,38.956158,-106.987854,2886.0
2023-06-14 06:55:00,2023-06-14,2023-06-14 06:55:00,71.74,0,3.711,0,0.053,86.6,0,0.205,0.69,0,0.003,1.094,0,1.062,0,90.6,0,13.94,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,10.0,0,38.956158,-106.987854,2886.0
2023-06-14 06:56:00,2023-06-14,2023-06-14 06:56:00,71.74,0,3.75,0,0.062,86.8,0,0.198,0.693,0,0.004,1.218,0,1.215,0,89.8,0,4.433,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.56,0,9.98,0,38.956158,-106.987854,2886.0
2023-06-14 06:57:00,2023-06-14,2023-06-14 06:57:00,71.74,0,3.854,0,0.066,86.9,0,0.223,0.699,0,0.004,0.833,0,0.807,0,68.47,0,14.29,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,9.96,0,38.956158,-106.987854,2886.0
2023-06-14 06:58:00,2023-06-14,2023-06-14 06:58:00,71.74,0,3.869,0,0.069,86.5,0,0.225,0.697,0,0.004,0.834,0,0.833,0,39.42,0,2.374,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.58,0,9.95,0,38.956158,-106.987854,2886.0
2023-06-14 06:59:00,2023-06-14,2023-06-14 06:59:00,71.74,0,3.826,0,0.075,86.4,0,0.21,0.694,0,0.004,1.086,0,1.043,0,6.159,0,16.25,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.19,0,749.0,0,0.0,0,0.0,0,0.0,0,11.57,0,9.92,0,38.956158,-106.987854,2886.0
